id,question,sparql,answer_rdf,answer,frame
0,Quale era la australiani ecclesiastico?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Australia> },http://dbpedia.org/resource/Keith_Rayner,,AA
115,Quale è la afghano atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Afghanistan> },http://dbpedia.org/resource/Rohullah_Nikpai,Rohullah Nikpai,AA
117,afghano atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Afghanistan> },http://dbpedia.org/resource/Rohullah_Nikpai,Rohullah Nikpai,AA
118,la afghano atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Afghanistan> },http://dbpedia.org/resource/Rohullah_Nikpai,Rohullah Nikpai,AA
120,Quale era la afghano persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Afghanistan> },http://dbpedia.org/resource/Sulaiman_Layeq,,AA
121,Quale erano afghano personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Afghanistan> },http://dbpedia.org/resource/Sulaiman_Layeq,,AA
122,Quale sono afghano personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Afghanistan> },http://dbpedia.org/resource/Sulaiman_Layeq,,AA
123,Quale è la afghano persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Afghanistan> },http://dbpedia.org/resource/Sulaiman_Layeq,,AA
125,afghano personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Afghanistan> },http://dbpedia.org/resource/Sulaiman_Layeq,,AA
126,la afghano persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Afghanistan> },http://dbpedia.org/resource/Sulaiman_Layeq,,AA
128,Quale era la bermudiano agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
129,Quale erano bermudiano agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
130,Quale sono bermudiano agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
131,Quale è la bermudiano agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
133,bermudiano agentes,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
134,la bermudiano agente,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
136,Quale era la bermudiano atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
137,Quale erano bermudiano atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
138,Quale sono bermudiano atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
139,Quale è la bermudiano atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
141,bermudiano atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
142,la bermudiano atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
144,Quale era la bermudiano persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
145,Quale erano bermudiano personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
146,Quale sono bermudiano personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
147,Quale è la bermudiano persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
149,bermudiano personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
150,la bermudiano persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Norma_Cox_Astwood,,AA
152,Quale era la bermudiano nuotatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
153,Quale erano bermudiano nuotatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
154,Quale sono bermudiano nuotatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
155,Quale è la bermudiano nuotatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
157,bermudiano nuotatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
158,la bermudiano nuotatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Bermuda> },http://dbpedia.org/resource/Ronald_Cowen,,AA
160,Quale era la beninese agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
161,Quale erano beninese agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
162,Quale sono beninese agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
163,Quale è la beninese agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
165,beninese agentes,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
166,la beninese agente,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
168,Quale era la beninese atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Pascal_Dangbo,,AA
169,Quale erano beninese atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Pascal_Dangbo,,AA
170,Quale sono beninese atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Pascal_Dangbo,,AA
171,Quale è la beninese atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Pascal_Dangbo,,AA
173,beninese atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Pascal_Dangbo,,AA
174,la beninese atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Pascal_Dangbo,,AA
176,Quale era la beninese persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
177,Quale erano beninese personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
178,Quale sono beninese personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
179,Quale è la beninese persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
181,beninese personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
182,la beninese persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Benin> },http://dbpedia.org/resource/Leonce_Raphael_Agbodjelou,,AA
184,Quale era la bielorussi agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
185,Quale erano bielorussi agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
186,Quale sono bielorussi agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
187,Quale è la bielorussi agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
189,bielorussi agentes,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
190,la bielorussi agente,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
192,Quale era la bielorussi atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
193,Quale erano bielorussi atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
194,Quale sono bielorussi atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
195,Quale è la bielorussi atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
197,bielorussi atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
198,la bielorussi atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Rostislav_Vergun,,AA
200,Quale era la bielorussi persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
201,Quale erano bielorussi personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
202,Quale sono bielorussi personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
203,Quale è la bielorussi persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
205,bielorussi personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belarus> },http://dbpedia.org/resource/Viktor_Sheiman,,AA
